profile_completeness,has_profile_picture,bio_length,email_pattern_risk,username_pattern_risk,document_valid,account_age_days,login_frequency_per_week,days_since_last_login,activity_score,duplicate_flag,risk_score,label,label_name
99.5,1,86.0,0.0,18.2,1,1.0,6.93,0.8,35.7,0,17.9,0,Verified
71.1,1,118.0,8.0,19.2,1,700.5,8.48,0.4,57.8,0,4.9,0,Verified
16.9,0,18.0,81.4,100.0,0,20.1,12.49,54.8,0.0,1,100.0,2,Rejected
58.5,0,8.0,36.5,44.7,0,7.1,0.78,45.4,5.9,0,64.0,1,Flagged for Review
98.7,1,67.0,10.3,0.0,1,708.4,6.42,1.0,77.8,0,0.0,0,Verified
70.5,1,41.0,21.2,16.8,1,141.5,3.68,1.7,29.9,0,6.5,0,Verified
17.4,1,8.0,56.8,85.3,1,25.3,27.69,11.6,0.0,1,73.4,2,Rejected
74.3,1,149.0,19.1,0.0,1,1.0,4.94,2.7,75.1,0,24.9,0,Verified
39.6,1,0.0,53.4,57.7,0,68.2,17.97,80.6,0.0,0,53.9,1,Flagged for Review
92.1,1,83.0,20.3,40.1,1,209.3,3.1,1.5,30.6,0,9.6,0,Verified
100.0,1,78.0,5.7,22.0,1,424.1,8.12,3.4,86.2,0,4.3,0,Verified
17.5,0,2.0,45.8,40.6,0,6.9,20.52,38.1,25.7,0,80.1,2,Rejected
52.6,1,21.0,46.7,52.0,1,17.2,21.77,21.0,25.4,0,38.5,1,Flagged for Review
49.4,0,0.0,82.9,51.0,0,13.4,29.4,22.8,41.1,0,70.9,2,Rejected
16.7,0,3.0,29.0,54.8,1,14.9,0.0,7.0,14.5,0,68.8,2,Rejected
62.1,1,20.0,46.7,75.8,0,6.3,0.36,1.5,6.5,0,66.5,2,Rejected
61.4,1,38.0,4.4,0.0,1,857.7,3.7,6.5,49.4,0,0.0,0,Verified
37.7,1,7.0,66.9,36.5,1,12.2,0.99,47.2,32.9,1,46.9,1,Flagged for Review
71.1,1,75.0,0.0,14.6,1,440.9,3.4,2.6,47.9,0,9.9,0,Verified
83.1,1,99.0,11.8,12.3,1,314.2,11.31,12.4,27.6,0,0.0,0,Verified
73.0,1,124.0,16.7,5.1,1,731.8,4.24,1.7,57.4,1,26.1,0,Verified
91.2,1,100.0,0.0,0.0,1,471.9,2.8,5.5,49.3,0,0.0,0,Verified
0.0,0,27.0,56.4,60.3,0,0.4,30.23,5.9,25.5,0,84.4,2,Rejected
90.4,1,140.0,17.2,0.1,1,512.0,7.22,7.2,77.3,0,5.9,0,Verified
100.0,1,123.0,0.0,10.3,0,362.7,6.81,13.2,98.1,0,11.7,0,Verified
87.8,1,81.0,23.4,33.2,1,661.7,2.92,2.1,38.5,0,17.0,0,Verified
28.4,0,7.0,84.5,44.9,1,35.3,43.23,0.9,0.0,0,60.6,1,Flagged for Review
100.0,1,45.0,17.2,0.0,1,170.1,7.04,1.9,47.8,0,0.0,0,Verified
73.5,0,72.0,5.9,0.0,1,162.8,5.37,5.8,96.2,0,10.3,0,Verified
29.2,0,10.0,43.1,81.3,0,18.4,29.6,12.1,10.1,0,84.4,2,Rejected
100.0,0,74.0,15.3,0.0,1,655.9,4.95,1.2,71.7,0,17.2,0,Verified
88.4,1,56.0,9.2,0.0,1,846.2,9.32,0.1,76.3,0,17.7,0,Verified
61.1,1,124.0,10.3,18.4,1,1.0,5.55,2.1,57.3,0,28.0,0,Verified
69.1,1,105.0,20.9,15.9,1,426.7,4.06,1.9,51.6,0,25.6,0,Verified
100.0,1,101.0,17.6,17.4,0,547.3,4.43,0.3,82.3,0,26.2,0,Verified
13.5,0,0.0,65.0,71.6,0,14.4,0.09,23.7,35.5,0,81.0,2,Rejected
83.1,1,135.0,11.5,11.2,1,682.4,3.0,1.0,39.8,0,3.1,0,Verified
92.6,1,86.0,3.1,4.1,1,590.4,4.9,3.1,42.0,0,0.0,0,Verified
11.9,0,0.0,48.6,47.9,0,28.8,0.0,20.5,5.4,1,96.0,2,Rejected
57.7,1,2.0,18.1,66.0,0,9.0,8.47,43.2,18.9,1,71.4,2,Rejected
79.1,1,149.0,20.2,6.0,1,501.2,3.11,4.0,81.5,0,0.0,0,Verified
16.2,0,40.0,81.8,39.5,1,0.0,22.62,13.5,9.6,0,60.9,1,Flagged for Review
94.0,1,29.0,10.1,0.0,0,457.3,6.9,3.0,42.2,1,44.4,1,Flagged for Review
14.5,0,28.0,49.2,78.2,0,5.4,6.43,2.7,28.4,0,76.8,2,Rejected
57.0,1,0.0,39.3,75.9,0,0.4,0.0,2.4,6.0,0,66.2,2,Rejected
56.2,0,0.0,71.9,47.8,0,22.9,27.88,16.3,30.9,0,65.5,2,Rejected
80.2,1,67.0,14.9,17.3,1,329.4,3.99,4.7,71.7,0,10.5,0,Verified
70.1,1,103.0,19.6,19.7,1,450.7,7.08,0.5,54.2,0,21.3,0,Verified
71.4,1,122.0,1.9,0.0,1,697.0,1.98,0.1,78.7,0,13.1,0,Verified
68.3,1,97.0,1.9,0.2,1,107.4,2.4,2.6,45.7,0,7.4,0,Verified
11.4,0,0.0,97.5,56.7,0,27.6,0.0,15.1,19.0,0,86.2,2,Rejected
99.3,0,129.0,0.0,10.3,1,284.1,3.03,4.5,47.0,0,22.3,0,Verified
70.7,0,179.0,7.3,18.2,1,512.4,7.06,1.6,21.9,0,24.9,0,Verified
84.6,1,145.0,12.5,10.3,1,621.0,3.11,1.2,36.6,0,0.0,0,Verified
27.8,0,14.0,81.2,32.9,0,14.8,0.0,19.4,10.3,1,86.5,2,Rejected
78.4,1,63.0,14.0,8.1,1,418.6,5.82,16.6,89.6,0,0.0,0,Verified
33.9,1,2.0,32.5,11.0,0,24.4,0.0,55.7,19.8,1,70.1,2,Rejected
15.4,1,0.0,58.7,36.7,0,5.3,0.0,47.8,8.3,0,75.3,2,Rejected
79.3,1,126.0,0.4,20.8,0,403.3,3.3,1.2,63.8,0,31.6,0,Verified
89.6,1,172.0,8.3,12.4,1,103.9,4.95,1.5,44.2,0,7.1,0,Verified
85.1,1,100.0,34.3,19.6,1,253.2,2.6,1.1,46.3,0,11.2,0,Verified
65.2,1,92.0,9.2,19.4,1,1.0,4.44,8.2,56.3,0,36.2,1,Flagged for Review
97.2,1,134.0,21.2,0.0,1,782.1,6.87,3.8,47.1,0,4.9,0,Verified
84.9,1,30.0,19.6,0.0,1,327.5,2.16,9.4,22.9,0,5.7,0,Verified
84.8,1,99.0,0.0,0.0,1,210.1,3.78,6.2,43.3,0,0.0,0,Verified
81.9,1,104.0,13.1,2.2,1,505.3,6.3,4.2,66.1,0,18.9,0,Verified
74.8,1,69.0,11.5,7.0,1,149.0,0.0,3.6,66.6,0,11.5,0,Verified
23.2,0,15.0,69.0,84.5,1,7.9,16.92,20.7,0.0,1,76.8,2,Rejected
88.7,1,62.0,2.5,26.4,1,812.7,7.61,3.5,77.6,0,0.0,0,Verified
57.5,1,104.0,0.0,8.5,1,890.3,1.15,0.6,38.8,0,0.0,0,Verified
53.3,1,5.0,62.1,10.7,1,27.6,1.83,1.6,0.0,1,55.4,1,Flagged for Review
78.4,1,171.0,9.0,3.5,1,697.5,5.07,2.2,42.4,0,0.0,0,Verified
66.8,0,0.0,42.5,52.2,1,17.1,0.69,10.9,18.6,0,44.3,1,Flagged for Review
98.7,1,152.0,28.2,14.4,0,52.4,7.4,2.1,43.8,0,34.4,0,Verified
71.2,1,142.0,24.0,21.7,1,178.7,5.99,0.1,51.9,1,32.7,0,Verified
75.0,0,116.0,18.6,21.6,0,823.3,5.31,0.9,39.3,0,49.7,1,Flagged for Review
74.8,1,61.0,0.0,0.0,1,49.0,3.57,7.5,69.1,0,0.0,0,Verified
70.8,1,45.0,5.9,10.2,1,1013.1,9.0,9.8,37.9,0,1.1,0,Verified
77.1,1,115.0,12.1,28.6,1,271.4,6.88,3.9,37.0,0,6.4,0,Verified
92.8,1,86.0,3.7,6.7,1,831.0,6.51,0.2,64.4,0,12.7,0,Verified
49.1,0,0.0,48.9,74.2,1,30.0,1.82,42.5,24.0,1,53.9,1,Flagged for Review
88.0,1,144.0,17.2,8.3,1,628.0,2.45,2.0,50.9,0,17.4,0,Verified
14.5,0,23.0,73.7,80.3,1,3.3,27.98,6.5,37.0,0,65.4,2,Rejected
74.1,0,58.0,20.3,0.0,1,781.4,4.34,6.1,69.3,0,17.3,0,Verified
77.4,1,133.0,1.0,0.0,1,268.1,5.84,8.1,89.2,0,7.0,0,Verified
100.0,1,64.0,19.3,20.7,1,197.1,4.61,2.9,68.2,0,0.0,0,Verified
29.3,0,17.0,77.9,20.7,0,0.9,0.67,5.8,15.0,0,67.0,2,Rejected
66.8,1,9.0,76.4,95.8,1,11.0,28.0,10.3,11.9,0,56.2,1,Flagged for Review
54.0,1,104.0,15.3,0.0,1,482.2,0.44,0.1,80.2,0,10.0,0,Verified
32.3,0,17.0,55.6,24.4,0,0.5,19.45,51.7,0.0,0,86.5,2,Rejected
24.6,1,3.0,65.4,58.4,0,6.4,44.07,66.2,0.0,0,64.9,1,Flagged for Review
28.2,0,0.0,50.2,52.8,0,16.3,1.04,25.1,19.8,0,81.0,2,Rejected
84.3,1,41.0,13.1,8.2,1,1.0,2.25,3.2,45.8,0,22.4,0,Verified
98.3,1,135.0,11.4,0.0,1,784.2,5.61,0.5,62.5,0,4.6,0,Verified
74.4,1,75.0,0.0,22.1,1,467.7,4.13,0.7,34.3,0,13.7,0,Verified
31.7,0,8.0,56.4,73.0,0,45.9,28.49,25.0,22.3,0,58.7,1,Flagged for Review
36.6,0,7.0,43.1,63.9,0,5.1,25.81,45.2,22.7,1,89.7,2,Rejected
69.3,1,148.0,10.8,15.4,1,646.6,5.12,0.1,67.0,0,12.4,0,Verified
56.7,1,103.0,10.1,1.4,1,221.9,4.19,1.6,12.7,0,23.7,0,Verified
15.4,0,20.0,70.0,75.6,1,34.2,22.32,15.5,0.0,0,53.0,1,Flagged for Review
11.9,1,0.0,81.0,65.2,1,1.1,14.87,12.7,2.8,0,52.1,1,Flagged for Review
1.3,0,23.0,52.7,56.6,0,12.5,0.0,34.9,3.4,0,80.1,2,Rejected
82.9,1,150.0,8.6,0.0,1,570.4,7.24,1.5,44.5,0,0.0,0,Verified
69.0,1,106.0,28.2,0.0,1,522.0,4.02,1.0,28.2,0,6.9,0,Verified
20.8,1,3.0,72.1,44.7,1,18.0,0.0,30.6,25.1,1,58.0,1,Flagged for Review
74.1,1,10.0,65.1,73.1,0,7.2,0.0,16.0,0.0,1,77.4,2,Rejected
24.5,0,0.0,68.4,31.3,1,8.0,1.57,7.4,27.4,1,66.7,2,Rejected
77.7,1,85.0,7.9,0.0,1,644.5,6.45,7.0,89.4,0,0.0,0,Verified
43.0,0,11.0,86.5,68.4,1,13.9,0.41,3.0,3.5,0,65.7,2,Rejected
100.0,1,139.0,0.0,0.0,1,340.2,7.41,3.3,49.7,0,0.0,0,Verified
64.6,1,62.0,0.1,40.0,1,670.8,2.95,5.7,39.6,0,10.6,0,Verified
66.2,1,170.0,1.2,32.7,1,116.3,5.22,2.6,57.5,0,12.6,0,Verified
64.0,1,22.0,88.9,17.7,1,18.9,0.0,19.3,7.4,1,58.3,1,Flagged for Review
71.1,0,8.0,49.5,26.4,1,37.2,0.1,24.5,7.8,1,46.5,1,Flagged for Review
88.0,1,110.0,11.9,11.3,1,535.1,4.55,4.7,39.4,0,1.9,0,Verified
92.4,1,85.0,22.8,7.4,1,515.9,5.19,0.8,64.4,0,12.9,0,Verified
100.0,1,122.0,9.1,0.0,1,575.7,4.93,2.5,45.7,0,9.5,0,Verified
50.5,1,159.0,30.8,15.5,1,467.0,5.0,1.7,48.3,0,12.8,0,Verified
45.1,0,0.0,57.4,52.9,1,3.0,0.0,20.8,9.9,0,56.7,1,Flagged for Review
74.2,1,41.0,8.5,3.4,1,551.8,10.83,4.6,84.6,0,0.0,0,Verified
73.8,1,142.0,4.6,9.6,1,494.0,5.58,3.9,93.1,0,5.2,0,Verified
58.8,1,0.0,43.6,77.7,0,2.6,0.0,2.1,0.0,1,72.8,2,Rejected
69.3,0,60.0,0.0,36.9,1,778.7,4.15,1.4,53.4,0,17.2,0,Verified
100.0,1,77.0,0.0,5.6,1,558.8,2.81,0.8,78.7,0,7.3,0,Verified
93.8,1,71.0,8.9,17.3,1,61.1,5.38,2.2,76.0,0,0.0,0,Verified
82.3,1,77.0,25.5,13.7,1,207.5,5.72,5.1,70.9,0,4.4,0,Verified
100.0,1,95.0,12.3,16.2,1,273.3,8.25,2.6,26.6,0,0.0,0,Verified
60.8,0,98.0,0.0,17.1,1,273.2,10.19,10.5,76.7,0,8.4,0,Verified
52.2,0,5.0,85.7,61.1,0,2.5,0.0,19.2,9.3,1,100.0,2,Rejected
37.8,0,13.0,31.1,100.0,0,68.9,0.81,14.0,0.0,0,70.2,2,Rejected
72.2,1,100.0,3.8,14.7,1,713.3,3.85,3.5,42.9,0,18.0,0,Verified
18.9,0,19.0,61.8,89.5,1,5.2,1.34,35.2,0.0,0,62.0,1,Flagged for Review
83.4,1,96.0,24.8,10.3,1,581.0,4.0,1.2,9.8,0,6.4,0,Verified
84.1,1,162.0,20.1,1.1,1,431.5,4.89,2.1,52.7,0,12.2,0,Verified
62.2,1,133.0,22.7,11.3,1,663.7,0.0,4.8,43.2,0,9.7,0,Verified
93.2,1,38.0,0.5,14.9,1,348.3,7.29,4.3,41.4,0,0.6,0,Verified
85.4,1,134.0,0.0,16.8,1,231.6,0.31,1.2,46.8,0,13.6,0,Verified
64.8,1,0.0,79.2,71.0,0,24.2,23.52,22.9,0.0,1,87.8,2,Rejected
80.4,1,20.0,51.8,96.6,1,3.9,28.53,2.2,4.2,0,53.2,1,Flagged for Review
26.9,0,0.0,35.2,61.6,0,10.0,24.87,11.9,10.9,0,73.5,2,Rejected
65.4,1,110.0,24.8,5.4,1,311.4,0.94,1.7,58.0,0,6.6,0,Verified
76.4,1,110.0,0.0,15.8,1,228.5,2.35,1.3,39.7,0,3.7,0,Verified
38.9,1,7.0,42.9,100.0,0,25.5,0.69,9.8,34.7,0,68.8,2,Rejected
83.3,1,45.0,0.0,14.2,1,421.1,4.72,3.4,55.4,0,4.9,0,Verified
70.1,1,106.0,18.6,24.0,1,461.0,6.08,1.5,16.8,0,22.6,0,Verified
82.1,1,100.0,5.3,3.5,1,607.5,1.91,0.2,64.8,0,0.0,0,Verified
60.6,1,91.0,1.9,19.2,1,104.0,4.87,3.8,35.3,0,0.0,0,Verified
37.5,0,6.0,56.9,63.0,0,29.6,19.9,48.3,51.9,1,74.3,2,Rejected
79.1,1,60.0,0.0,36.3,1,262.0,3.01,0.2,66.1,0,6.3,0,Verified
97.7,1,90.0,10.4,9.4,1,895.8,4.87,2.8,81.5,0,0.0,0,Verified
74.6,1,134.0,2.3,20.3,1,338.7,0.27,1.2,58.4,0,17.5,0,Verified
74.7,1,94.0,17.9,12.2,1,689.8,6.1,1.2,69.7,0,9.1,0,Verified
71.3,1,35.0,16.4,0.0,1,1.0,4.0,2.0,55.8,0,20.9,0,Verified
94.3,1,89.0,26.9,5.8,1,114.5,4.36,3.8,44.4,0,0.6,0,Verified
24.0,0,0.0,57.6,43.2,0,3.7,21.32,53.2,7.9,0,72.7,2,Rejected
91.0,1,122.0,15.2,6.8,1,1.0,6.08,0.3,32.9,0,26.7,0,Verified
76.6,1,124.0,24.0,0.0,1,576.2,4.2,1.7,54.3,0,19.0,0,Verified
54.3,1,35.0,3.7,11.6,1,501.4,2.21,0.2,44.8,0,11.8,0,Verified
9.1,0,0.0,52.2,73.7,0,12.3,0.0,12.0,9.4,0,72.9,2,Rejected
24.4,0,13.0,65.7,53.3,1,0.4,0.0,40.2,15.8,0,59.9,1,Flagged for Review
22.9,0,6.0,57.8,50.9,1,50.9,23.35,12.3,6.2,0,50.6,1,Flagged for Review
65.3,1,108.0,34.5,21.2,1,1.0,1.01,1.0,55.8,0,25.9,0,Verified
95.0,1,54.0,24.6,30.4,1,88.9,7.29,0.6,81.8,0,0.0,0,Verified
43.4,0,5.0,38.8,51.3,0,24.9,24.64,27.8,17.7,0,85.0,2,Rejected
79.5,1,126.0,10.6,10.3,1,426.2,0.22,0.8,47.8,1,16.7,0,Verified
91.2,1,92.0,15.5,0.0,1,404.8,6.12,1.1,30.7,0,0.0,0,Verified
95.5,1,106.0,5.4,3.8,1,651.2,5.92,0.3,37.3,0,2.1,0,Verified
81.7,1,183.0,18.8,0.9,1,544.1,6.76,6.8,62.4,0,13.7,0,Verified
71.2,1,79.0,0.0,0.0,1,601.1,5.91,6.5,55.6,0,7.4,0,Verified
57.2,1,113.0,0.0,28.4,1,58.6,2.59,2.9,55.9,0,2.8,0,Verified
44.3,0,18.0,85.5,100.0,1,3.7,24.06,37.7,13.2,0,61.6,1,Flagged for Review
73.4,1,122.0,0.0,28.4,1,340.1,9.16,4.9,24.9,1,10.1,0,Verified
83.5,1,38.0,24.8,27.0,1,800.1,2.23,0.2,96.7,0,9.7,0,Verified
77.2,1,133.0,28.2,18.0,1,465.3,5.81,0.3,76.2,0,8.9,0,Verified
91.6,1,58.0,0.0,0.0,1,246.0,7.88,1.2,49.1,0,4.3,0,Verified
73.4,1,173.0,22.9,0.0,1,641.7,2.52,1.7,62.0,0,4.5,0,Verified
46.5,1,7.0,86.4,51.9,0,9.6,0.0,7.3,0.0,1,93.9,2,Rejected
98.6,1,244.0,0.0,19.5,1,206.4,1.83,0.5,60.7,1,22.1,0,Verified
9.2,0,12.0,24.4,55.7,1,8.0,9.34,94.7,24.1,1,59.5,1,Flagged for Review
40.9,1,14.0,26.1,63.4,0,3.7,15.05,33.6,30.6,1,72.9,2,Rejected
73.6,1,111.0,17.5,25.8,1,739.1,4.66,1.4,50.8,0,19.3,0,Verified
73.1,1,144.0,0.0,32.2,1,472.8,8.43,0.7,41.4,0,3.1,0,Verified
37.8,0,11.0,29.6,51.7,0,9.2,25.38,3.1,15.5,0,71.7,2,Rejected
74.4,1,130.0,3.1,13.3,1,291.7,3.06,0.1,47.8,0,5.1,0,Verified
92.6,0,166.0,14.7,0.0,0,507.0,5.31,2.8,35.3,0,31.9,0,Verified
12.2,0,0.0,99.8,46.4,1,11.2,0.27,0.8,30.2,0,66.9,2,Rejected
63.1,1,93.0,4.6,18.1,1,326.1,6.13,2.7,56.0,0,14.5,0,Verified
100.0,1,94.0,7.9,16.3,0,449.9,9.05,2.9,47.7,0,26.5,0,Verified
86.5,1,149.0,30.4,5.9,1,65.5,5.99,5.0,13.6,0,19.1,0,Verified
26.7,0,0.0,100.0,50.0,0,21.3,23.66,2.7,0.0,1,100.0,2,Rejected
75.8,1,123.0,0.0,6.6,1,333.0,6.14,1.9,54.1,0,6.6,0,Verified
83.6,1,146.0,15.8,8.7,1,144.2,3.08,9.8,89.2,0,0.0,0,Verified
100.0,1,18.0,8.6,17.1,1,763.7,10.72,3.9,55.5,0,19.2,0,Verified
23.8,0,0.0,92.2,56.2,1,6.1,2.54,6.4,0.0,1,91.4,2,Rejected
95.7,1,120.0,32.3,11.1,1,624.6,2.36,7.9,47.3,0,14.5,0,Verified
76.1,0,21.0,64.5,25.9,0,1.3,0.25,3.1,0.0,1,87.8,2,Rejected
73.2,1,41.0,6.2,5.2,1,428.0,3.17,0.9,38.0,0,8.5,0,Verified
27.5,0,0.0,62.9,87.0,0,7.3,4.21,3.6,11.1,0,76.4,2,Rejected
67.5,1,113.0,27.3,6.6,1,1.0,3.62,3.6,70.1,0,15.8,0,Verified
79.2,1,132.0,0.0,6.3,1,369.0,5.41,2.7,67.5,0,0.0,0,Verified
68.9,1,12.0,49.6,77.2,1,5.3,16.48,4.5,0.0,1,61.5,1,Flagged for Review
72.9,0,5.0,92.7,62.5,1,19.1,21.49,12.1,33.5,0,52.3,1,Flagged for Review
38.1,0,23.0,88.0,20.4,0,14.7,1.49,36.1,17.6,0,84.8,2,Rejected
71.5,1,121.0,0.0,19.8,1,424.5,3.61,1.6,75.8,0,1.5,0,Verified
54.5,1,88.0,3.8,8.5,1,231.4,3.97,0.1,55.9,0,15.0,0,Verified
81.7,1,109.0,12.1,35.2,1,653.1,9.29,6.0,88.1,0,5.5,0,Verified
86.1,1,78.0,23.3,0.0,1,364.4,5.53,6.0,52.4,0,4.2,0,Verified
85.5,1,108.0,6.6,1.6,1,335.6,6.12,2.7,55.4,0,9.1,0,Verified
77.4,1,5.0,18.3,9.6,1,336.7,4.88,0.9,54.9,0,11.5,0,Verified
83.7,1,129.0,0.0,17.0,1,394.4,6.91,0.1,32.1,0,0.0,0,Verified
100.0,1,105.0,0.0,0.0,1,311.2,9.05,0.0,68.7,0,6.4,0,Verified
87.3,1,95.0,5.2,2.1,1,198.7,0.0,0.2,65.9,0,3.8,0,Verified
76.8,1,120.0,24.4,19.1,1,677.2,7.71,1.3,53.1,0,0.0,0,Verified
13.8,0,30.0,92.8,35.0,0,1.5,9.41,32.2,0.0,0,81.7,2,Rejected
79.6,1,197.0,12.9,28.4,1,320.3,6.25,0.9,47.1,0,7.4,0,Verified
100.0,1,105.0,12.8,6.6,1,531.6,3.31,3.6,23.9,0,0.0,0,Verified
79.4,1,103.0,21.1,1.2,1,502.9,2.12,9.6,89.2,0,15.5,0,Verified
0.0,1,0.0,51.4,50.5,1,7.4,0.0,42.2,30.0,0,42.6,1,Flagged for Review
75.2,1,111.0,16.9,31.3,1,616.3,2.74,1.9,66.3,1,29.6,0,Verified
97.4,0,172.0,1.7,17.0,1,559.8,8.79,14.3,48.9,0,14.5,0,Verified
100.0,1,157.0,29.8,27.1,1,466.3,5.98,8.1,61.2,0,14.3,0,Verified
0.0,1,0.0,56.2,55.9,0,25.1,0.55,20.5,18.0,0,84.7,2,Rejected
83.2,1,135.0,1.2,0.9,1,314.3,4.2,1.2,50.9,0,6.9,0,Verified
82.5,1,94.0,15.5,23.3,1,367.5,0.98,0.8,38.7,0,19.7,0,Verified
48.6,0,45.0,10.8,0.0,1,99.7,5.01,0.5,59.7,0,24.1,0,Verified
92.4,1,101.0,13.3,17.1,1,409.8,1.28,1.8,71.6,0,7.2,0,Verified
83.9,1,99.0,12.3,11.1,1,651.9,11.69,1.3,36.1,0,8.5,0,Verified
88.0,1,157.0,0.0,26.9,1,647.9,6.57,4.1,68.0,0,0.0,0,Verified
16.5,0,0.0,63.9,45.5,1,35.0,0.0,18.1,11.9,0,47.4,1,Flagged for Review
76.6,1,183.0,18.9,18.8,1,696.7,6.95,4.0,67.3,0,9.2,0,Verified
76.2,1,164.0,23.6,15.6,1,915.5,3.27,1.0,50.6,0,13.3,0,Verified
30.7,0,12.0,43.6,59.9,0,1.4,14.28,19.9,29.1,0,69.9,2,Rejected
44.9,1,4.0,100.0,58.5,1,4.5,26.63,17.9,48.2,1,66.0,2,Rejected
24.3,0,0.0,61.4,54.6,1,21.5,11.19,71.2,19.7,0,53.9,1,Flagged for Review
88.0,1,171.0,21.3,29.3,1,92.9,2.11,0.6,28.8,0,1.0,0,Verified
64.1,1,49.0,21.6,30.8,1,443.7,3.18,1.0,46.0,0,7.2,0,Verified
80.2,1,178.0,11.9,10.3,1,158.2,4.09,0.8,26.0,0,16.3,0,Verified
72.9,1,127.0,0.0,14.9,1,950.2,3.32,2.6,82.9,0,0.0,0,Verified
51.3,1,117.0,27.8,13.0,1,575.4,1.35,0.2,53.5,0,10.1,0,Verified
27.9,1,25.0,100.0,48.6,0,17.8,15.01,3.1,0.0,0,78.7,2,Rejected
58.6,0,25.0,66.3,31.1,1,39.2,0.0,47.4,16.8,0,32.6,0,Verified
89.5,1,139.0,14.1,31.2,1,159.2,7.75,1.2,55.1,0,3.8,0,Verified
35.9,1,16.0,71.1,66.1,0,27.3,0.0,13.1,0.0,1,92.8,2,Rejected
36.0,0,0.0,65.8,48.1,1,18.0,0.0,14.1,27.9,1,64.3,1,Flagged for Review
75.2,0,92.0,0.0,26.1,1,254.1,3.54,1.0,80.1,0,27.7,0,Verified
93.8,1,108.0,7.8,16.8,1,594.5,4.75,2.9,38.7,0,0.0,0,Verified
67.3,1,69.0,12.4,18.7,1,605.0,9.03,4.0,80.8,0,8.1,0,Verified
46.6,1,95.0,20.4,1.0,1,421.3,8.88,0.9,23.5,0,9.6,0,Verified
78.8,1,94.0,11.1,8.8,1,1.0,7.35,1.1,80.1,0,18.7,0,Verified
80.0,1,81.0,16.3,29.3,1,865.8,5.51,3.1,9.0,0,11.3,0,Verified
83.9,1,116.0,9.7,4.6,1,364.7,6.29,10.1,49.3,0,1.6,0,Verified
92.2,1,95.0,9.7,24.7,1,1124.4,5.93,0.7,76.8,0,11.5,0,Verified
69.2,0,9.0,53.2,83.2,1,7.4,24.62,58.1,23.7,1,63.1,1,Flagged for Review
85.6,0,37.0,8.1,0.0,1,365.4,3.99,7.1,28.4,0,7.4,0,Verified
98.7,1,105.0,0.0,34.8,1,536.4,7.81,1.9,58.1,0,17.9,0,Verified
60.7,1,116.0,2.3,11.9,1,1.0,1.76,1.1,61.9,0,20.4,0,Verified
89.1,1,96.0,12.4,5.5,1,686.8,8.72,3.3,58.7,0,8.6,0,Verified
90.8,1,102.0,7.5,28.4,1,1087.4,4.31,0.1,47.7,0,11.7,0,Verified
60.6,1,0.0,54.0,15.4,0,1.7,15.51,32.2,8.5,1,73.6,2,Rejected
61.0,1,126.0,6.8,23.0,1,345.3,3.64,0.9,75.6,0,5.9,0,Verified
45.1,1,21.0,53.9,32.7,0,14.0,26.38,85.9,15.0,0,65.1,2,Rejected
0.0,1,10.0,46.0,39.1,0,19.8,19.67,29.6,24.9,1,72.9,2,Rejected
15.7,1,2.0,85.4,48.4,0,16.2,17.04,1.2,24.5,0,71.2,2,Rejected
73.4,0,119.0,10.1,20.3,1,519.5,3.42,9.3,46.2,0,18.1,0,Verified
23.4,1,0.0,48.1,58.1,0,0.8,1.1,20.7,4.5,0,76.0,2,Rejected
73.4,0,117.0,8.2,14.0,0,464.3,4.84,0.2,78.8,0,30.9,0,Verified
31.0,1,6.0,80.8,46.9,0,2.8,23.79,0.1,21.1,1,84.9,2,Rejected
82.2,0,39.0,0.0,27.4,1,505.3,4.39,2.3,41.2,0,20.5,0,Verified
0.0,1,0.0,47.1,55.3,1,36.6,1.77,18.6,7.8,1,54.3,1,Flagged for Review
80.5,1,181.0,0.0,0.0,1,310.2,5.02,3.1,53.2,0,7.3,0,Verified
100.0,0,0.0,4.8,9.4,1,632.8,6.35,7.1,55.1,0,14.9,0,Verified
71.5,1,104.0,15.2,0.9,1,100.0,5.12,0.5,50.5,0,11.5,0,Verified
32.9,0,23.0,86.1,46.8,1,0.5,25.6,24.0,23.6,0,59.9,1,Flagged for Review
84.9,1,106.0,15.2,23.1,1,254.4,2.7,1.3,93.6,0,9.1,0,Verified
79.8,1,92.0,5.6,13.2,1,442.9,5.53,2.0,56.3,0,2.6,0,Verified
100.0,1,116.0,12.4,8.8,1,337.8,8.18,7.8,98.5,0,0.2,0,Verified
48.6,0,21.0,40.6,72.1,1,0.2,27.88,84.6,8.8,0,55.4,1,Flagged for Review
18.8,0,7.0,81.3,31.2,1,25.5,0.0,14.5,0.0,0,68.2,2,Rejected
64.7,1,79.0,12.5,4.3,1,1.0,4.36,0.8,67.1,0,24.2,0,Verified
95.3,1,160.0,20.6,0.0,1,67.1,3.6,3.9,40.3,0,10.9,0,Verified
100.0,1,174.0,9.8,0.0,1,678.5,3.33,1.5,66.9,0,8.6,0,Verified
100.0,1,104.0,9.8,27.2,0,167.9,1.39,8.0,45.7,0,24.7,0,Verified
99.1,1,48.0,20.7,18.0,1,523.4,4.39,0.7,27.2,0,18.7,0,Verified
13.5,0,0.0,33.1,31.9,1,1.8,25.37,0.6,12.7,0,53.8,1,Flagged for Review
76.9,1,102.0,25.8,27.2,1,634.3,2.3,5.5,49.2,0,9.7,0,Verified
